timestamp,gps_time,gps_time_valid,utc_time,utc_time_valid,model_and_serial_number,raw_host_timestamp,latitude,longitude,height_above_ellipsoid,utm_northing,utm_easting,utm_down,utm_zone,height_above_msl,horizontal_accuracy,vertical_accuracy,lat_and_long_valid,ellipsoid_height_valid,msl_height_valid,horizontal_accuracy_valid,vertical_accuracy_valid,velocity_north,velocity_east,velocity_down,velocity_speed,velocity_ground_speed,velocity_heading,velocity_speed_accuracy,velocity_heading_accuracy,velocity_ned_velocity_valid,velocity_speed_valid,velocity_ground_speed_valid,velocity_heading_valid,velocity_speed_accuracy_valid,velocity_heading_accuracy_valid
1638186081753832,1322221033750458,True,1638185815750000,True,3DM-RQ1-45-ST-6239-38440,1638186081753832,56.895654199999996,-4.5203771,406.29200000000003,6306800.148170184,407386.36059338076,-406.29200000000003,30V,355.217,5.9720001220703125,6.105999946594238,True,True,True,True,True,-0.2800000011920929,0.0,0.07999999821186066,0.28999999165534973,0.2800000011920929,180.91127014160156,0.9699999690055847,59.24879837036133,True,True,True,True,True,True
1638186082007053,1322221034000459,True,1638185816000000,True,3DM-RQ1-45-ST-6239-38440,1638186082007053,56.895655299999994,-4.5203769,406.168,6306800.270326776,407386.3754971986,-406.168,30V,355.093,5.96999979019165,6.1020002365112305,True,True,True,True,True,-0.07000000029802322,0.019999999552965164,0.09999999403953552,0.11999999731779099,0.07000000029802322,180.91127014160156,0.7099999785423279,59.2622184753418,True,True,True,True,True,True
1638186082255182,1322221034250459,True,1638185816250000,True,3DM-RQ1-45-ST-6239-38440,1638186082255182,56.895655999999995,-4.5203766,406.205,6306800.347828879,407386.39550211816,-406.205,30V,355.13,5.9679999351501465,6.099999904632568,True,True,True,True,True,-0.03999999910593033,0.03999999910593033,0.07000000029802322,0.08999999612569809,0.04999999701976776,180.91127014160156,0.6200000047683716,59.274009704589844,True,True,True,True,True,True
1638186082505856,1322221034500459,True,1638185816500000,True,3DM-RQ1-45-ST-6239-38440,1638186082506438,56.8956563,-4.520376499999999,406.192,6306800.381082758,407386.40233539295,-406.192,30V,355.117,5.966000080108643,6.0980000495910645,True,True,True,True,True,-0.029999999329447746,0.009999999776482582,0.07000000029802322,0.07000000029802322,0.029999999329447746,180.91127014160156,0.6100000143051147,59.28554916381836,True,True,True,True,True,True
1638186082756532,1322221034750460,True,1638185816750000,True,3DM-RQ1-45-ST-6239-38440,1638186082759857,56.895657099999994,-4.5203764,406.17400000000004,6306800.469985469,407386.4104059346,-406.17400000000004,30V,355.099,5.964000225067139,6.0960001945495605,True,True,True,True,True,0.07000000029802322,0.009999999776482582,0.05999999865889549,0.09999999403953552,0.07000000029802322,180.91127014160156,0.7299999594688416,59.2994499206543,True,True,True,True,True,True
1638186083003798,1322221035000460,True,1638185817000000,True,3DM-RQ1-45-ST-6239-38440,1638186083003798,56.895658,-4.5203758999999994,406.237,6306800.569476261,407386.4430875878,-406.237,30V,355.16200000000003,5.964000225067139,6.09499979019165,True,True,True,True,True,0.14000000059604645,0.05999999865889549,0.04999999701976776,0.1599999964237213,0.1599999964237213,180.91127014160156,0.8399999737739563,59.31538009643555,True,True,True,True,True,True
1638186083253791,1322221035250460,True,1638185817250000,True,3DM-RQ1-45-ST-6239-38440,1638186083254994,56.895657899999996,-4.5203755,406.184,6306800.557804806,407386.46720379277,-406.184,30V,355.109,5.968999862670898,6.0980000495910645,True,True,True,True,True,0.09999999403953552,0.05999999865889549,0.04999999701976776,0.12999999523162842,0.11999999731779099,180.91127014160156,0.8100000023841858,59.33066940307617,True,True,True,True,True,True
1638186083503785,1322221035500461,True,1638185817500000,True,3DM-RQ1-45-ST-6239-38440,1638186083510749,56.895657,-4.5203754,406.132,6306800.457501481,407386.4710676277,-406.132,30V,355.057,5.968999862670898,6.10099983215332,True,True,True,True,True,-0.029999999329447746,0.009999999776482582,0.04999999701976776,0.05999999865889549,0.029999999329447746,180.91127014160156,0.6499999761581421,59.34307861328125,True,True,True,True,True,True
1638186083753778,1322221035750461,True,1638185817750000,True,3DM-RQ1-45-ST-6239-38440,1638186083756267,56.8956576,-4.5203752,406.141,6306800.524009239,407386.4847341773,-406.141,30V,355.06600000000003,5.968999862670898,6.10099983215332,True,True,True,True,True,0.029999999329447746,0.03999999910593033,0.04999999701976776,0.07000000029802322,0.04999999701976776,180.91127014160156,0.5899999737739563,59.3542366027832,True,True,True,True,True,True
1638186084003772,1322221036000462,True,1638185818000000,True,3DM-RQ1-45-ST-6239-38440,1638186084006455,56.8956581,-4.5203749,406.193,6306800.579251807,407386.50424418575,-406.193,30V,355.119,5.9679999351501465,6.10099983215332,True,True,True,True,True,0.07999999821186066,0.04999999701976776,0.03999999910593033,0.09999999403953552,0.08999999612569809,180.91127014160156,0.7699999809265137,59.36874008178711,True,True,True,True,True,True
1638186084253764,1322221036250462,True,1638185818250000,True,3DM-RQ1-45-ST-6239-38440,1638186084256438,56.8956581,-4.5203751,406.156,6306800.579522651,407386.4920623575,-406.156,30V,355.081,5.968999862670898,6.10099983215332,True,True,True,True,True,0.04999999701976776,0.0,0.03999999910593033,0.07000000029802322,0.04999999701976776,180.91127014160156,0.7599999904632568,59.3830680847168,True,True,True,True,True,True
1638186084505417,1322221036500462,True,1638185818500000,True,3DM-RQ1-45-ST-6239-38440,1638186084505417,56.895659599999995,-4.5203751,406.14300000000003,6306800.746469154,407386.4957741556,-406.14300000000003,30V,355.068,5.965000152587891,6.098999977111816,True,True,True,True,True,0.20999999344348907,0.0,0.04999999701976776,0.2199999988079071,0.20999999344348907,180.91127014160156,0.9199999570846558,59.40045928955078,True,True,True,True,True,True
1638186084755687,1322221036750463,True,1638185818750000,True,3DM-RQ1-45-ST-6239-38440,1638186084760291,56.895659599999995,-4.5203745,406.209,6306800.745656622,407386.53231964057,-406.209,30V,355.134,5.960000038146973,6.0980000495910645,True,True,True,True,True,0.17000000178813934,0.04999999701976776,0.029999999329447746,0.17999999225139618,0.17000000178813934,180.91127014160156,0.8700000047683716,59.41688919067383,True,True,True,True,True,True
1638186085005957,1322221037000463,True,1638185819000000,True,3DM-RQ1-45-ST-6239-38440,1638186085011475,56.8956604,-4.5203745,406.207,6306800.834694756,407386.5342992655,-406.207,30V,355.132,5.959000110626221,6.0970001220703125,True,True,True,True,True,0.2199999988079071,0.029999999329447746,0.03999999910593033,0.22999998927116394,0.22999998927116394,180.91127014160156,0.9099999666213989,59.434120178222656,True,True,True,True,True,True
1638186085256226,1322221037250463,True,1638185819250000,True,3DM-RQ1-45-ST-6239-38440,1638186085257769,56.895661,-4.5203739999999994,406.279,6306800.9007962495,407386.56623855414,-406.279,30V,355.204,5.961999893188477,6.0980000495910645,True,True,True,True,True,0.20999999344348907,0.04999999701976776,0.019999999552965164,0.20999999344348907,0.20999999344348907,180.91127014160156,0.9199999570846558,59.45159912109375,True,True,True,True,True,True
1638186085506497,1322221037500464,True,1638185819500000,True,3DM-RQ1-45-ST-6239-38440,1638186085507611,56.8956618,-4.5203738,406.342,6306800.98956354,407386.5804000072,-406.342,30V,355.267,5.9670000076293945,6.105000019073486,True,True,True,True,True,0.19999998807907104,0.03999999910593033,0.0,0.20999999344348907,0.20999999344348907,180.91127014160156,0.9599999785423279,59.46976852416992,True,True,True,True,True,True
1638186085754909,1322221037750464,True,1638185819750000,True,3DM-RQ1-45-ST-6239-38440,1638186085754909,56.8956629,-4.5203736999999995,406.338,6306801.111855554,407386.58921290364,-406.338,30V,355.26300000000003,5.965000152587891,6.111000061035156,True,True,True,True,True,0.25,0.019999999552965164,0.0,0.25,0.25,180.91127014160156,0.949999988079071,59.487770080566406,True,True,True,True,True,True
1638186086005010,1322221038000465,True,1638185820000000,True,3DM-RQ1-45-ST-6239-38440,1638186086010475,56.8956641,-4.5203735,406.345,6306801.245141914,407386.6043641658,-406.345,30V,355.27,5.960000038146973,6.111000061035156,True,True,True,True,True,0.3199999928474426,0.019999999552965164,0.009999999776482582,0.3199999928474426,0.3199999928474426,180.91127014160156,0.9300000071525574,59.50539779663086,True,True,True,True,True,True
1638186086255111,1322221038250465,True,1638185820250000,True,3DM-RQ1-45-ST-6239-38440,1638186086257377,56.895664399999994,-4.5203741,406.283,6306801.279343745,407386.56856104435,-406.283,30V,355.208,5.956999778747559,6.110000133514404,True,True,True,True,True,0.26999998092651367,-0.05999999865889549,0.029999999329447746,0.2800000011920929,0.2800000011920929,180.91127014160156,0.9300000071525574,59.522979736328125,True,True,True,True,True,True
1638186086505079,1322221038500465,True,1638185820500000,True,3DM-RQ1-45-ST-6239-38440,1638186086505079,56.8956654,-4.5203739999999994,406.282,6306801.390505993,407386.5771264879,-406.282,30V,355.207,5.960999965667725,6.111000061035156,True,True,True,True,True,0.2800000011920929,-0.03999999910593033,0.019999999552965164,0.2800000011920929,0.2800000011920929,180.91127014160156,0.9599999785423279,59.5411491394043,True,True,True,True,True,True
